NIT;SUBSECTOR;VENTAS;GASTOFINANCIERO
800073163;SERVICIOS A PERSONAS;6580004000;1276169000
800079603;SERVICIOS A PERSONAS;35199259000;803281000
800079849;SERVICIOS A PERSONAS;7027482000;4241162000
800088544;SERVICIOS A PERSONAS;191422000;12550000
800095036;SERVICIOS A PERSONAS;52388610000;1033050000
800098983;SERVICIOS A PERSONAS;31034731000;197308000
800104242;SERVICIOS A PERSONAS;14909111000;6654363000
800113698;SERVICIOS A PERSONAS;966663000;6918000
800139398;SERVICIOS A PERSONAS;7185291000;500929000
800180330;SERVICIOS A PERSONAS;54990138000;17782000
800196449;SERVICIOS A PERSONAS;11367134000;1407111000
800199255;SERVICIOS A PERSONAS;2573283000;74347000
800199926;SERVICIOS A PERSONAS;1003830000;16392000
800202306;SERVICIOS A PERSONAS;1582687000;5668000
800213075;SERVICIOS A PERSONAS;134533287000;3352382000
800215065;SERVICIOS A PERSONAS;90778998000;616467000
800230447;SERVICIOS A PERSONAS;454436555000;1080315000
800230710;SERVICIOS A PERSONAS;1718896000;29181000
800232836;SERVICIOS A PERSONAS;2341450000;97179000
800244387;SERVICIOS A PERSONAS;263931345000;2172457000
802003214;SERVICIOS A PERSONAS;1418259000;249815000
802003400;SERVICIOS A PERSONAS;104941019000;4942109000
802012279;SERVICIOS A PERSONAS;2881351000;37423000
802023472;SERVICIOS A PERSONAS;820029000;164254000
804002861;SERVICIOS A PERSONAS;3901196000;1243565000
804009953;SERVICIOS A PERSONAS;1341045000;57418000
804014471;SERVICIOS A PERSONAS;9152050000;2226189000
805005674;SERVICIOS A PERSONAS;2017608000;323917000
805029690;SERVICIOS A PERSONAS;10973448000;2323251000
805030587;SERVICIOS A PERSONAS;2156615000;371064000
811000056;SERVICIOS A PERSONAS;6586709000;254678000
811001904;SERVICIOS A PERSONAS;10335623000;6377000
811023187;SERVICIOS A PERSONAS;1655116000;89845000
811033358;SERVICIOS A PERSONAS;83021509000;2662392000
811034562;SERVICIOS A PERSONAS;38576601000;311762000
811035528;SERVICIOS A PERSONAS;6546447000;18253000
811036451;SERVICIOS A PERSONAS;4213949000;1862943000
811041617;SERVICIOS A PERSONAS;765194000;137000
811043033;SERVICIOS A PERSONAS;3686372000;371635000
811043510;SERVICIOS A PERSONAS;2617418000;190063000
811043654;SERVICIOS A PERSONAS;3824289000;586542000
811044761;SERVICIOS A PERSONAS;405790000;37626000
811046960;SERVICIOS A PERSONAS;9676766000;2628165000
813012164;SERVICIOS A PERSONAS;286353000;78140000
816000586;SERVICIOS A PERSONAS;4862966000;778211000
816002459;SERVICIOS A PERSONAS;362256000;59641000
816004924;SERVICIOS A PERSONAS;791833000;355000
830000670;SERVICIOS A PERSONAS;1163159000;41379000
830007430;SERVICIOS A PERSONAS;47570383000;506883000
830007513;SERVICIOS A PERSONAS;1492019000;771013000
830008059;SERVICIOS A PERSONAS;29979628000;108785000
830012508;SERVICIOS A PERSONAS;11157000000;2220000000
830034844;SERVICIOS A PERSONAS;248896000;2132000
830037895;SERVICIOS A PERSONAS;1833510000;10004000
830041607;SERVICIOS A PERSONAS;6556405000;1089348000
830045523;SERVICIOS A PERSONAS;8347144000;288310000
830059052;SERVICIOS A PERSONAS;8722810000;1318451000
830063376;SERVICIOS A PERSONAS;39220687000;331545000
830066166;SERVICIOS A PERSONAS;3032611000;832673000
830071246;SERVICIOS A PERSONAS;4479000000;474000000
830073459;SERVICIOS A PERSONAS;131172000;3807000
830080000;SERVICIOS A PERSONAS;19905246000;801174000
830080766;SERVICIOS A PERSONAS;828626000;95053000
830081427;SERVICIOS A PERSONAS;44251522000;370097000
830101778;SERVICIOS A PERSONAS;90509920000;5032182000
830103515;SERVICIOS A PERSONAS;89669473000;675163000
830113477;SERVICIOS A PERSONAS;3823406000;555648000
830117529;SERVICIOS A PERSONAS;12566681000;1649097000
830121797;SERVICIOS A PERSONAS;4463712000;19988000
830140271;SERVICIOS A PERSONAS;6239645000;22952000
830500991;SERVICIOS A PERSONAS;9963239000;6225000
830512616;SERVICIOS A PERSONAS;5533190000;333340000
830513386;SERVICIOS A PERSONAS;1100283000;317145000
860000846;SERVICIOS A PERSONAS;83936560000;990000000
860005068;SERVICIOS A PERSONAS;71906787000;84936000
860007627;SERVICIOS A PERSONAS;151483632000;4109046000
860015300;SERVICIOS A PERSONAS;62037242000;3104838000
860020082;SERVICIOS A PERSONAS;58421166000;1745006000
860024423;SERVICIOS A PERSONAS;29163480000;87122000
860025461;SERVICIOS A PERSONAS;164168065000;4781303000
860029126;SERVICIOS A PERSONAS;24848917000;1306740000
860030764;SERVICIOS A PERSONAS;38471091000;803342000
860031909;SERVICIOS A PERSONAS;64654030000;309602000
860043896;SERVICIOS A PERSONAS;32824589000;1034167000
860045926;SERVICIOS A PERSONAS;796984000;31401000
860046645;SERVICIOS A PERSONAS;92060947000;737096000
860060255;SERVICIOS A PERSONAS;4128602000;719998000
860061284;SERVICIOS A PERSONAS;37966755000;9299483000
860066846;SERVICIOS A PERSONAS;1343195000;86265000
860076008;SERVICIOS A PERSONAS;17450086000;3257541000
860076919;SERVICIOS A PERSONAS;268814076000;383270000
860077126;SERVICIOS A PERSONAS;24241905000;845111000
860090052;SERVICIOS A PERSONAS;2578016000;308740000
860508791;SERVICIOS A PERSONAS;62769517000;1461956000
860522381;SERVICIOS A PERSONAS;30664700000;17000000
860533413;SERVICIOS A PERSONAS;314085840000;7115433000
860535107;SERVICIOS A PERSONAS;550406000;218000
890102010;SERVICIOS A PERSONAS;27528756000;272703000
890105652;SERVICIOS A PERSONAS;108627779000;8153313000
890105669;SERVICIOS A PERSONAS;13743318000;5000921000
890114076;SERVICIOS A PERSONAS;31839404000;131484000
890304297;SERVICIOS A PERSONAS;60441683000;115707000
890306462;SERVICIOS A PERSONAS;3787768000;4882000
890324866;SERVICIOS A PERSONAS;736808000;200000
890325060;SERVICIOS A PERSONAS;80679636000;89608220000
890706022;SERVICIOS A PERSONAS;98128529000;973706000
890706691;SERVICIOS A PERSONAS;441001000;148409000
890900076;SERVICIOS A PERSONAS;425117155000;6062207000
890900091;SERVICIOS A PERSONAS;3008133000;227819000
890901522;SERVICIOS A PERSONAS;36477335000;4816044000
890901811;SERVICIOS A PERSONAS;2337075000;22250000
890902401;SERVICIOS A PERSONAS;15624542000;236785000
890904840;SERVICIOS A PERSONAS;3977453000;53444000
890905843;SERVICIOS A PERSONAS;116921654000;630933000
890907824;SERVICIOS A PERSONAS;26531924000;410389000
890920043;SERVICIOS A PERSONAS;139944687000;7388162000
890922904;SERVICIOS A PERSONAS;900895000;35032000
890929080;SERVICIOS A PERSONAS;1890946000;1510199000
890937084;SERVICIOS A PERSONAS;7757179000;348349000
890938952;SERVICIOS A PERSONAS;69086444000;438920000
890942513;SERVICIOS A PERSONAS;8498010000;2040000000
890980756;SERVICIOS A PERSONAS;17753508000;35917000
890981683;SERVICIOS A PERSONAS;61030055000;2126882000
890984773;SERVICIOS A PERSONAS;18949694000;68565000
891303511;SERVICIOS A PERSONAS;883763000;1300000
891408584;SERVICIOS A PERSONAS;266460975000;1569156000
900015097;SERVICIOS A PERSONAS;3804397000;2046017000
900018477;SERVICIOS A PERSONAS;5180307000;42270000
900031678;SERVICIOS A PERSONAS;19346260000;2002946000
900033567;SERVICIOS A PERSONAS;20072003000;1780296000
900039920;SERVICIOS A PERSONAS;55810972000;9648000
900049519;SERVICIOS A PERSONAS;22928784000;7725654000
900051442;SERVICIOS A PERSONAS;992158000;68504000
900057038;SERVICIOS A PERSONAS;2666102000;124255000
900061358;SERVICIOS A PERSONAS;1827774000;40314000
900061897;SERVICIOS A PERSONAS;1044430000;202664000
900069398;SERVICIOS A PERSONAS;68106420000;24545000
900071233;SERVICIOS A PERSONAS;4707044000;1037289000
900072138;SERVICIOS A PERSONAS;955240000;54581000
900073438;SERVICIOS A PERSONAS;3178680000;468000
900073948;SERVICIOS A PERSONAS;18602953000;3581515000
900083111;SERVICIOS A PERSONAS;760000000;468196000
900097588;SERVICIOS A PERSONAS;46353468000;132514000
900104702;SERVICIOS A PERSONAS;1100000000;332851000
900111454;SERVICIOS A PERSONAS;22569845000;31185144000
900119754;SERVICIOS A PERSONAS;1533051000;459621000
900123134;SERVICIOS A PERSONAS;2227355000;11000
900136575;SERVICIOS A PERSONAS;1838305000;220393000
900138663;SERVICIOS A PERSONAS;22949329000;5017730000
900139910;SERVICIOS A PERSONAS;36254997000;3306678000
900155619;SERVICIOS A PERSONAS;13259654000;1989897000
900156127;SERVICIOS A PERSONAS;914515000;329675000
900160355;SERVICIOS A PERSONAS;735056000;38743000
900165652;SERVICIOS A PERSONAS;6502437000;405373000
900174579;SERVICIOS A PERSONAS;1904983000;518990000
900175243;SERVICIOS A PERSONAS;4484000000;1000000
900191693;SERVICIOS A PERSONAS;6421338000;1694872000
900192570;SERVICIOS A PERSONAS;30746058000;7879560000
900192955;SERVICIOS A PERSONAS;93000;1665000
900194463;SERVICIOS A PERSONAS;7942309000;738000
900213087;SERVICIOS A PERSONAS;12146820000;266635000
900225341;SERVICIOS A PERSONAS;69172683000;1064447000
900243585;SERVICIOS A PERSONAS;156000000;75334000
900247563;SERVICIOS A PERSONAS;5638674000;810376000
900281916;SERVICIOS A PERSONAS;5208802000;330020000
900306762;SERVICIOS A PERSONAS;21631992000;496823000
900308966;SERVICIOS A PERSONAS;1583189000;372408000
900309200;SERVICIOS A PERSONAS;13950027000;1495000
900311686;SERVICIOS A PERSONAS;765162000;12757000
900311688;SERVICIOS A PERSONAS;757536000;7754000
900319526;SERVICIOS A PERSONAS;7320034000;1415384000
900328834;SERVICIOS A PERSONAS;29600249000;639715000
900329769;SERVICIOS A PERSONAS;9983020000;1177721000
900330714;SERVICIOS A PERSONAS;3169789000;784028000
900341104;SERVICIOS A PERSONAS;1145488000;143185000
900342390;SERVICIOS A PERSONAS;835880000;19467000
900346046;SERVICIOS A PERSONAS;39472375000;12842214000
900353599;SERVICIOS A PERSONAS;588824000;126071000
900357667;SERVICIOS A PERSONAS;3920917000;30068000
900377487;SERVICIOS A PERSONAS;1961924000;61549000
900383177;SERVICIOS A PERSONAS;4999663000;57241000
900398264;SERVICIOS A PERSONAS;2649616000;497773000
900400448;SERVICIOS A PERSONAS;3758128000;398228000
900412189;SERVICIOS A PERSONAS;3457642000;89000
900419513;SERVICIOS A PERSONAS;2876161000;453246000
900426883;SERVICIOS A PERSONAS;414715000;176407000
900439474;SERVICIOS A PERSONAS;9270492000;8610395000
900441899;SERVICIOS A PERSONAS;541210000;58854000
900447782;SERVICIOS A PERSONAS;18224092000;5475943000
900456729;SERVICIOS A PERSONAS;27109153000;696544000
900464187;SERVICIOS A PERSONAS;72138152000;34679000
900472480;SERVICIOS A PERSONAS;15645544000;5344560000
900478207;SERVICIOS A PERSONAS;1870850000;478709000
900480295;SERVICIOS A PERSONAS;616615000;256202000
900490009;SERVICIOS A PERSONAS;14741000;956000
900494134;SERVICIOS A PERSONAS;2891257000;1156933000
900503080;SERVICIOS A PERSONAS;776461000;89958000
900537328;SERVICIOS A PERSONAS;2582339000;761833000
900548862;SERVICIOS A PERSONAS;130000000;87310000
900561233;SERVICIOS A PERSONAS;7036587000;54634000
900564995;SERVICIOS A PERSONAS;1158512000;1000
900571333;SERVICIOS A PERSONAS;41053000;6050000
900585869;SERVICIOS A PERSONAS;1333590000;213743000
900591504;SERVICIOS A PERSONAS;31500000;678772000
900600255;SERVICIOS A PERSONAS;6407650000;347723000
900624876;SERVICIOS A PERSONAS;2087118000;12514000
900632938;SERVICIOS A PERSONAS;14266129000;5941000
900685612;SERVICIOS A PERSONAS;8552720000;138759000
900763805;SERVICIOS A PERSONAS;798416000;64205000
900806708;SERVICIOS A PERSONAS;16336747000;7761628000
900829458;SERVICIOS A PERSONAS;242862000;443000
900866992;SERVICIOS A PERSONAS;4859308000;1349000
2879969;SUPERMERCADOS;5206846000;212000
3714542;SUPERMERCADOS;3057874000;103534000
8731924;SUPERMERCADOS;712259000;40413000
13515270;SUPERMERCADOS;295169000;84888000
14255524;SUPERMERCADOS;324028426000;1221532000
800031358;SUPERMERCADOS;11103974000;256425000
800106774;SUPERMERCADOS;263075809000;963083000
800229526;SUPERMERCADOS;67056193000;685197000
800242106;SUPERMERCADOS;3259887000000;39576000000
802001157;SUPERMERCADOS;8667259000;38584000
805013653;SUPERMERCADOS;7747029000;1129798000
805021782;SUPERMERCADOS;183660917000;25551000
805027024;SUPERMERCADOS;95746032000;550712000
805027970;SUPERMERCADOS;359675181000;2227397000
805028041;SUPERMERCADOS;249143256000;2709635000
805028934;SUPERMERCADOS;35888511000;150611000
805028991;SUPERMERCADOS;142787173000;857709000
816007754;SUPERMERCADOS;76763135000;158648000
830102034;SUPERMERCADOS;50360551000;34050000
832005617;SUPERMERCADOS;90023147000;1673023000
860051170;SUPERMERCADOS;104428819000;1388659000
860502105;SUPERMERCADOS;118923789000;2714010000
860534221;SUPERMERCADOS;71499178000;935050000
890107487;SUPERMERCADOS;4699416091000;33359357000
890300346;SUPERMERCADOS;1434822000000;59218000000
890312487;SUPERMERCADOS;47960432000;59000
890707104;SUPERMERCADOS;34677525000;27529000
890900608;SUPERMERCADOS;10539297000000;114430000000
890901172;SUPERMERCADOS;112566674000;128895000
890914526;SUPERMERCADOS;516983687000;12119118000
891102601;SUPERMERCADOS;61948284000;154596000
891411211;SUPERMERCADOS;38696903000;6392000
900055374;SUPERMERCADOS;12240630000;66568000
900061224;SUPERMERCADOS;198719609000;412000000
900203566;SUPERMERCADOS;143247929000;413876000
900224283;SUPERMERCADOS;327778000;366703000
900273686;SUPERMERCADOS;136966000000;1240000000
900276962;SUPERMERCADOS;1163381049000;1978328000
900334132;SUPERMERCADOS;41425776000;1228832000
900369023;SUPERMERCADOS;8641278000;35118000
900394075;SUPERMERCADOS;51190450000;1020241000
900414280;SUPERMERCADOS;64325717000;781882000
900442483;SUPERMERCADOS;7227183000;92244000
900514385;SUPERMERCADOS;1342279000;67425000
900519790;SUPERMERCADOS;9591258000;29378000
900675701;SUPERMERCADOS;24356754000;481759000
4005500029;SUPERMERCADOS;728201645188;3317535448
4005500532;SUPERMERCADOS;56051117590;450374210
890900043;TABACO;449747000000;435000000
800153993;TELCOS;8669934203000;94386375000
816002018;TELCOS;106805000000;2913000000
830011153;TELCOS;4199115000;92422000
830059734;TELCOS;32839015000;399389000
830062000;TELCOS;54084565000;788119000
830122566;TELCOS;4681111000000;763581000000
899999115;TELCOS;1451025000000;20561000000
900092385;TELCOS;2318260000000;118031000000
900257634;TELCOS;6849353000;37955000
900304632;TELCOS;53205322000;3079161000
900367669;TELCOS;20231992000;206961000
900548102;TELCOS;69117000000;2604000000
800165815;TEXTILES;64388896000;580727000
800186656;TEXTILES;93994955000;436853000
800202924;TEXTILES;3576140000;237085000
800230322;TEXTILES;22997648000;143767000
811006706;TEXTILES;22733509000;88541000
811007991;TEXTILES;50478155000;1106962000
811017434;TEXTILES;26144972000;1981000
811031137;TEXTILES;41940052000;284153000
811039981;TEXTILES;23120475000;413532000
813003683;TEXTILES;2618912000;100810000
830009573;TEXTILES;59849611000;819977000
830061178;TEXTILES;11405855000;1093380000
830083392;TEXTILES;150166187000;150822000
860000452;TEXTILES;625245771000;17233423000
860001963;TEXTILES;171352138000;5336236000
860011109;TEXTILES;10572661000;5951000
860033245;TEXTILES;51708771000;571940000
860072810;TEXTILES;22854932000;641721000
890100783;TEXTILES;189451850000;306200000
890107394;TEXTILES;25099602000;1302303000
890113508;TEXTILES;25544467000;706051000
890900193;TEXTILES;38605645000;117327000
890900259;TEXTILES;236155000000;21943000000
890900265;TEXTILES;80268631000;181495000
890900308;TEXTILES;369534000000;13268000000
890900593;TEXTILES;24248518000;690604000
890904724;TEXTILES;17304182000;1156262000
890906197;TEXTILES;52954259000;1729413000
890911327;TEXTILES;43067300000;1117040000
890930086;TEXTILES;37412370000;448397000
890943013;TEXTILES;8075665000;78283000
900060476;TEXTILES;38413985000;360165000
900524270;TEXTILES;8030292000;15364000
900707548;TEXTILES;1516841000;136812000
900708883;TEXTILES;41198371000;133105000
900851735;TEXTILES;374279000;5000
301353;TRANSPORTE AEREO;205348593470;6708371100
800019344;TRANSPORTE AEREO;55811899000;1045178000
800158130;TRANSPORTE AEREO;35037000000;1741000000
806001822;TRANSPORTE AEREO;81014159000;3094192000
830072419;TRANSPORTE AEREO;14101907000;210644000
860002110;TRANSPORTE AEREO;44448927000;1774130000
860072156;TRANSPORTE AEREO;21012981000;85823000
890100577;TRANSPORTE AEREO;6531245000000;274316000000
899999143;TRANSPORTE AEREO;193681701000;6278608000
900036505;TRANSPORTE AEREO;5594369000;711356000
900088915;TRANSPORTE AEREO;140984831000;13093245000
900205407;TRANSPORTE AEREO;415418595000;12573334000
900313349;TRANSPORTE AEREO;357714636000;53273000
800068891;TRANSPORTE MARÍTIMO;16269273000;2497644000
800116164;TRANSPORTE MARÍTIMO;414113691000;35292466000
800156044;TRANSPORTE MARÍTIMO;183140000000;9258000000
800186891;TRANSPORTE MARÍTIMO;148817727000;7959690000
800187234;TRANSPORTE MARÍTIMO;97655571000;11261773000
800200969;TRANSPORTE MARÍTIMO;294424085000;13015870000
800203642;TRANSPORTE MARÍTIMO;97662593000;9362908000
800206129;TRANSPORTE MARÍTIMO;4842028000;63597000
800215775;TRANSPORTE MARÍTIMO;535429093000;45926317000
806008859;TRANSPORTE MARÍTIMO;2039569000;1044000
806010805;TRANSPORTE MARÍTIMO;6757269000;1039442000
819003591;TRANSPORTE MARÍTIMO;24711128000;19199000
819003962;TRANSPORTE MARÍTIMO;85653703000;1265609000
819007201;TRANSPORTE MARÍTIMO;51106202000;11622280000
835000837;TRANSPORTE MARÍTIMO;15432007000;504996000
860080335;TRANSPORTE MARÍTIMO;135002031550;1533791890
890104259;TRANSPORTE MARÍTIMO;34781473000;1561410000
890402206;TRANSPORTE MARÍTIMO;14019587000;118142000
900049496;TRANSPORTE MARÍTIMO;5310747000;50291000
900114897;TRANSPORTE MARÍTIMO;50174802000;3995986000
900273253;TRANSPORTE MARÍTIMO;151424434000;1201079000
900359452;TRANSPORTE MARÍTIMO;19406029000;7622660000
900363378;TRANSPORTE MARÍTIMO;15029110000;3656882000
900500517;TRANSPORTE MARÍTIMO;18930380000;2606116000
4006600147;TRANSPORTE MARÍTIMO;189116225090;18947211520
91488612;TRANSPORTE TERRESTRE;2821973000;553680000
800030535;TRANSPORTE TERRESTRE;6419601000;146131000
800035276;TRANSPORTE TERRESTRE;79247894000;4628186000
800042210;TRANSPORTE TERRESTRE;136891010000;973695000
800051673;TRANSPORTE TERRESTRE;151135978000;1672807000
800084003;TRANSPORTE TERRESTRE;51789921000;968532000
800088155;TRANSPORTE TERRESTRE;42092446000;272885000
800101399;TRANSPORTE TERRESTRE;45017102000;15299000
800114437;TRANSPORTE TERRESTRE;23437883000;663802000
800118776;TRANSPORTE TERRESTRE;99459133000;89545000
800139545;TRANSPORTE TERRESTRE;59382289000;618729000
800160124;TRANSPORTE TERRESTRE;20029166000;914108000
800181114;TRANSPORTE TERRESTRE;2268920000;73681000
800189925;TRANSPORTE TERRESTRE;29217678000;785958000
800197456;TRANSPORTE TERRESTRE;35497703000;983623000
800215592;TRANSPORTE TERRESTRE;61200111000;624951000
800242427;TRANSPORTE TERRESTRE;127767202000;1949031000
801004063;TRANSPORTE TERRESTRE;8166896000;118067000
802009482;TRANSPORTE TERRESTRE;59990968000;1574396000
802017639;TRANSPORTE TERRESTRE;24484624000;1270339000
802021209;TRANSPORTE TERRESTRE;9454752000;4520824000
802021369;TRANSPORTE TERRESTRE;22544920000;1767602000
804010542;TRANSPORTE TERRESTRE;27241786000;1895103000
804017559;TRANSPORTE TERRESTRE;18252937000;947596000
805000308;TRANSPORTE TERRESTRE;53946219000;4357487000
805001285;TRANSPORTE TERRESTRE;2744569000;113000
805018810;TRANSPORTE TERRESTRE;9731923000;611765000
805025780;TRANSPORTE TERRESTRE;23549682000;6135240000
806005340;TRANSPORTE TERRESTRE;4978461000;203797000
811014895;TRANSPORTE TERRESTRE;13565571000;556453000
811023570;TRANSPORTE TERRESTRE;6056997000;341604000
811023952;TRANSPORTE TERRESTRE;72828000000;62000000
811028821;TRANSPORTE TERRESTRE;1572667000;127037000
811028981;TRANSPORTE TERRESTRE;5578605000;104644000
811030521;TRANSPORTE TERRESTRE;11145246000;143914000
812007584;TRANSPORTE TERRESTRE;16028280000;348927000
813000298;TRANSPORTE TERRESTRE;21485642000;695295000
813004147;TRANSPORTE TERRESTRE;17434464000;239977000
813008405;TRANSPORTE TERRESTRE;12859938000;104343000
813010186;TRANSPORTE TERRESTRE;65817946000;2472162000
830008524;TRANSPORTE TERRESTRE;132564718000;4409636000
830011536;TRANSPORTE TERRESTRE;27180105000;470664000
830025142;TRANSPORTE TERRESTRE;53232266000;2323571000
830038007;TRANSPORTE TERRESTRE;115527453000;7178087000
830051440;TRANSPORTE TERRESTRE;14602183000;168608000
830060151;TRANSPORTE TERRESTRE;117510369000;5622917000
830060438;TRANSPORTE TERRESTRE;84941109000;3281986000
830061724;TRANSPORTE TERRESTRE;239508738000;12561172000
830070577;TRANSPORTE TERRESTRE;75017252000;2240426000
830094294;TRANSPORTE TERRESTRE;51903535000;452530000
830106777;TRANSPORTE TERRESTRE;111163907000;4607456000
830111317;TRANSPORTE TERRESTRE;83680107000;4489953000
830115770;TRANSPORTE TERRESTRE;88966543000;1286802000
830122083;TRANSPORTE TERRESTRE;1303610000;24080000
830501271;TRANSPORTE TERRESTRE;28811558000;1436056000
830507412;TRANSPORTE TERRESTRE;34086896000;420371000
830514696;TRANSPORTE TERRESTRE;8037137000;249500000
